0,1586,1593,10.000000,0,1000000000000,9.703320,9.522191,161722,242583000,238054784,
1,1593,1586,10.000000,0,1000000000000,9.963840,9.777848,166064,249096000,244446208,
2,1662,1645,10.000000,0,1000000000000,9.243180,9.070641,154053,231079500,226766016,
3,1645,1662,10.000000,0,1000000000000,9.724440,9.542917,162074,243111000,238572928,
4,1587,1666,10.000000,0,1000000000000,9.004320,8.836239,150072,225108000,220905984,
5,1666,1587,10.000000,0,1000000000000,9.980160,9.793864,166336,249504000,244846592,
6,1711,1599,10.000000,0,1000000000000,9.360240,9.185516,156004,234006000,229637888,
7,1599,1711,10.000000,0,1000000000000,9.257280,9.084477,154288,231432000,227111936,
8,1735,1673,10.000000,0,1000000000000,9.254280,9.081533,154238,231357000,227038336,
9,1673,1735,10.000000,0,1000000000000,9.977580,9.791332,166293,249439500,244783296,
10,1778,1652,10.000000,0,1000000000000,9.787920,9.605212,163132,244698000,240130304,
11,1652,1778,10.000000,0,1000000000000,9.977100,9.790861,166285,249427500,244771520,
12,1731,1719,10.000000,0,1000000000000,9.981660,9.795336,166361,249541500,244883392,
13,1719,1731,10.000000,0,1000000000000,9.983100,9.796749,166385,249577500,244918720,
14,1639,1770,10.000000,0,1000000000000,9.974580,9.788388,166243,249364500,244709696,
15,1770,1639,10.000000,0,1000000000000,8.038140,7.888095,133969,200953500,197202368,
16,1769,1701,10.000000,0,1000000000000,9.966300,9.780262,166105,249157500,244506560,
17,1701,1769,10.000000,0,1000000000000,9.168660,8.997512,152811,229216500,224937792,
18,1629,1642,10.000000,0,1000000000000,9.662100,9.481741,161035,241552500,237043520,
19,1642,1629,10.000000,0,1000000000000,9.924180,9.738929,165403,248104500,243473216,
20,1749,1765,10.000000,0,1000000000000,9.928200,9.742874,165470,248205000,243571840,
21,1765,1749,10.000000,0,1000000000000,9.951600,9.765837,165860,248790000,244145920,
22,1679,1617,10.000000,0,1000000000000,7.494960,7.355054,124916,187374000,183876352,
23,1617,1679,10.000000,0,1000000000000,8.982000,8.814336,149700,224550000,220358400,
24,1638,1742,10.000000,0,1000000000000,9.892380,9.707722,164873,247309500,242693056,
25,1742,1638,10.000000,0,1000000000000,9.975540,9.789330,166259,249388500,244733248,
26,1756,1624,10.000000,0,1000000000000,8.949960,8.782894,149166,223749000,219572352,
27,1624,1756,10.000000,0,1000000000000,9.979140,9.792863,166319,249478500,244821568,
28,1606,1763,10.000000,0,1000000000000,9.350880,9.176330,155848,233772000,229408256,
29,1763,1606,10.000000,0,1000000000000,9.842040,9.658322,164034,246051000,241458048,
30,1734,1636,10.000000,0,1000000000000,9.961740,9.775788,166029,249043500,244394688,
31,1636,1734,10.000000,0,1000000000000,9.642180,9.462193,160703,241054500,236554816,
32,1592,1744,10.000000,0,1000000000000,9.436680,9.260529,157278,235917000,231513216,
33,1744,1592,10.000000,0,1000000000000,9.960360,9.774433,166006,249009000,244360832,
34,1683,1732,10.000000,0,1000000000000,9.936600,9.751117,165610,248415000,243777920,
35,1732,1683,10.000000,0,1000000000000,9.878220,9.693827,164637,246955500,242345664,
36,1767,1758,10.000000,0,1000000000000,8.261460,8.107246,137691,206536500,202681152,
37,1758,1767,10.000000,0,1000000000000,7.088160,6.955848,118136,177204000,173896192,
38,1659,1689,10.000000,0,1000000000000,9.761280,9.579069,162688,244032000,239476736,
39,1689,1659,10.000000,0,1000000000000,9.740460,9.558638,162341,243511500,238965952,
40,1773,1730,10.000000,0,1000000000000,8.747340,8.584056,145789,218683500,214601408,
41,1730,1773,10.000000,0,1000000000000,8.829420,8.664604,147157,220735500,216615104,
42,1663,1700,10.000000,0,1000000000000,9.944220,9.758595,165737,248605500,243964864,
43,1700,1663,10.000000,0,1000000000000,9.839220,9.655555,163987,245980500,241388864,
44,1669,1597,10.000000,0,1000000000000,8.423520,8.266281,140392,210588000,206657024,
45,1597,1669,10.000000,0,1000000000000,9.961740,9.775788,166029,249043500,244394688,
46,1623,1608,10.000000,0,1000000000000,9.473700,9.296858,157895,236842500,232421440,
47,1608,1623,10.000000,0,1000000000000,9.978660,9.792392,166311,249466500,244809792,
48,1620,1709,10.000000,0,1000000000000,9.762480,9.580247,162708,244062000,239506176,
49,1709,1620,10.000000,0,1000000000000,8.996820,8.828879,149947,224920500,220721984,
50,1585,1741,10.000000,0,1000000000000,9.886980,9.702423,164783,247174500,242560576,
51,1741,1585,10.000000,0,1000000000000,8.983860,8.816161,149731,224596500,220404032,
52,1664,1725,10.000000,0,1000000000000,9.270540,9.097490,154509,231763500,227437248,
53,1725,1664,10.000000,0,1000000000000,9.492540,9.315346,158209,237313500,232883648,
54,1706,1707,10.000000,0,1000000000000,9.976200,9.789978,166270,249405000,244749440,
55,1707,1706,10.000000,0,1000000000000,9.976380,9.790154,166273,249409500,244753856,
56,1783,1720,10.000000,0,1000000000000,9.391260,9.215956,156521,234781500,230398912,
57,1720,1783,10.000000,0,1000000000000,9.974520,9.788329,166242,249363000,244708224,
58,1713,1696,10.000000,0,1000000000000,9.225300,9.053094,153755,230632500,226327360,
59,1696,1713,10.000000,0,1000000000000,8.344620,8.188854,139077,208615500,204721344,
60,1772,1688,10.000000,0,1000000000000,9.425640,9.249695,157094,235641000,231242368,
61,1688,1772,10.000000,0,1000000000000,9.971700,9.785562,166195,249292500,244639040,
62,1630,1614,10.000000,0,1000000000000,8.867820,8.702287,147797,221695500,217557184,
63,1614,1630,10.000000,0,1000000000000,8.863800,8.698342,147730,221595000,217458560,
64,1622,1595,10.000000,0,1000000000000,8.803680,8.639345,146728,220092000,215983616,
65,1595,1622,10.000000,0,1000000000000,9.249660,9.077000,154161,231241500,226924992,
66,1603,1747,10.000000,0,1000000000000,9.921600,9.736397,165360,248040000,243409920,
67,1747,1603,10.000000,0,1000000000000,9.503700,9.326298,158395,237592500,233157440,
68,1641,1618,10.000000,0,1000000000000,9.974100,9.787917,166235,249352500,244697920,
69,1618,1641,10.000000,0,1000000000000,9.735000,9.553280,162250,243375000,238832000,
70,1781,1777,10.000000,0,1000000000000,9.919440,9.734277,165324,247986000,243356928,
71,1777,1781,10.000000,0,1000000000000,9.969420,9.783324,166157,249235500,244583104,
72,1745,1616,10.000000,0,1000000000000,9.967920,9.781852,166132,249198000,244546304,
73,1616,1745,10.000000,0,1000000000000,8.658360,8.496737,144306,216459000,212418432,
74,1691,1727,10.000000,0,1000000000000,9.749400,9.567411,162490,243735000,239185280,
75,1727,1691,10.000000,0,1000000000000,9.410160,9.234504,156836,235254000,230862592,
76,1752,1717,10.000000,0,1000000000000,9.615300,9.435814,160255,240382500,235895360,
77,1717,1752,10.000000,0,1000000000000,9.963780,9.777789,166063,249094500,244444736,
78,1651,1782,10.000000,0,1000000000000,9.875040,9.690706,164584,246876000,242267648,
79,1782,1651,10.000000,0,1000000000000,9.830100,9.646605,163835,245752500,241165120,
80,1776,1748,10.000000,0,1000000000000,9.976260,9.790036,166271,249406500,244750912,
81,1748,1776,10.000000,0,1000000000000,9.942180,9.756593,165703,248554500,243914816,
82,1601,1661,10.000000,0,1000000000000,8.522100,8.363021,142035,213052500,209075520,
83,1661,1601,10.000000,0,1000000000000,9.341400,9.167027,155690,233535000,229175680,
84,1736,1768,10.000000,0,1000000000000,9.802020,9.619049,163367,245050500,240476224,
85,1768,1736,10.000000,0,1000000000000,9.735960,9.554222,162266,243399000,238855552,
86,1657,1724,10.000000,0,1000000000000,9.698340,9.517304,161639,242458500,237932608,
87,1724,1657,10.000000,0,1000000000000,9.962880,9.776906,166048,249072000,244422656,
88,1655,1750,10.000000,0,1000000000000,9.755040,9.572946,162584,243876000,239323648,
89,1750,1655,10.000000,0,1000000000000,8.808480,8.644055,146808,220212000,216101376,
90,1757,1604,10.000000,0,1000000000000,9.969240,9.783148,166154,249231000,244578688,
91,1604,1757,10.000000,0,1000000000000,9.977820,9.791567,166297,249445500,244789184,
92,1609,1611,10.000000,0,1000000000000,9.594840,9.415736,159914,239871000,235393408,
93,1611,1609,10.000000,0,1000000000000,9.670860,9.490337,161181,241771500,237258432,
94,1714,1605,10.000000,0,1000000000000,9.967320,9.781263,166122,249183000,244531584,
95,1605,1714,10.000000,0,1000000000000,8.268960,8.114606,137816,206724000,202865152,
96,1621,1762,10.000000,0,1000000000000,9.975480,9.789271,166258,249387000,244731776,
97,1762,1621,10.000000,0,1000000000000,9.846300,9.662502,164105,246157500,241562560,
98,1584,1764,10.000000,0,1000000000000,9.697860,9.516833,161631,242446500,237920832,
99,1764,1584,10.000000,0,1000000000000,9.975720,9.789507,166262,249393000,244737664,
100,1647,1692,10.000000,0,1000000000000,9.930420,9.745052,165507,248260500,243626304,
101,1692,1647,10.000000,0,1000000000000,9.442020,9.265769,157367,236050500,231644224,
102,1637,1687,10.000000,0,1000000000000,9.236640,9.064223,153944,230916000,226605568,
103,1687,1637,10.000000,0,1000000000000,9.971580,9.785444,166193,249289500,244636096,
104,1737,1779,10.000000,0,1000000000000,9.678420,9.497756,161307,241960500,237443904,
105,1779,1737,10.000000,0,1000000000000,9.459180,9.282609,157653,236479500,232065216,
106,1634,1675,10.000000,0,1000000000000,9.603600,9.424333,160060,240090000,235608320,
107,1675,1634,10.000000,0,1000000000000,9.930060,9.744699,165501,248251500,243617472,
108,1681,1674,10.000000,0,1000000000000,9.855060,9.671099,164251,246376500,241777472,
109,1674,1681,10.000000,0,1000000000000,9.969660,9.783560,166161,249241500,244588992,
110,1690,1716,10.000000,0,1000000000000,9.923640,9.738399,165394,248091000,243459968,
111,1716,1690,10.000000,0,1000000000000,9.092580,8.922852,151543,227314500,223071296,
112,1631,1656,10.000000,0,1000000000000,9.511080,9.333540,158518,237777000,233338496,
113,1656,1631,10.000000,0,1000000000000,9.247560,9.074939,154126,231189000,226873472,
114,1588,1628,10.000000,0,1000000000000,8.098320,7.947151,134972,202458000,198678784,
115,1628,1588,10.000000,0,1000000000000,8.772840,8.609080,146214,219321000,215227008,
116,1753,1712,10.000000,0,1000000000000,9.384720,9.209539,156412,234618000,230238464,
117,1712,1753,10.000000,0,1000000000000,9.682140,9.501407,161369,242053500,237535168,
118,1665,1708,10.000000,0,1000000000000,9.634920,9.455068,160582,240873000,236376704,
119,1708,1665,10.000000,0,1000000000000,9.972120,9.785974,166202,249303000,244649344,
120,1733,1697,10.000000,0,1000000000000,9.602640,9.423391,160044,240066000,235584768,
121,1697,1733,10.000000,0,1000000000000,9.850560,9.666683,164176,246264000,241667072,
122,1602,1721,10.000000,0,1000000000000,9.421080,9.245220,157018,235527000,231130496,
123,1721,1602,10.000000,0,1000000000000,9.830700,9.647194,163845,245767500,241179840,
124,1722,1644,10.000000,0,1000000000000,9.982920,9.796572,166382,249573000,244914304,
125,1644,1722,10.000000,0,1000000000000,9.963660,9.777672,166061,249091500,244441792,
126,1704,1626,10.000000,0,1000000000000,9.752280,9.570237,162538,243807000,239255936,
127,1626,1704,10.000000,0,1000000000000,7.952400,7.803955,132540,198810000,195098880,
128,1746,1671,10.000000,0,1000000000000,9.908400,9.723443,165140,247710000,243086080,
129,1671,1746,10.000000,0,1000000000000,9.697500,9.516480,161625,242437500,237912000,
130,1610,1650,10.000000,0,1000000000000,9.632880,9.453066,160548,240822000,236326656,
131,1650,1610,10.000000,0,1000000000000,9.952380,9.766602,165873,248809500,244165056,
132,1594,1635,10.000000,0,1000000000000,9.934200,9.748762,165570,248355000,243719040,
133,1635,1594,10.000000,0,1000000000000,9.296880,9.123338,154948,232422000,228083456,
134,1729,1619,10.000000,0,1000000000000,9.283140,9.109855,154719,232078500,227746368,
135,1619,1729,10.000000,0,1000000000000,9.885660,9.701128,164761,247141500,242528192,
136,1632,1774,10.000000,0,1000000000000,9.975600,9.789389,166260,249390000,244734720,
137,1774,1632,10.000000,0,1000000000000,9.748740,9.566764,162479,243718500,239169088,
138,1678,1668,10.000000,0,1000000000000,9.893880,9.709194,164898,247347000,242729856,
139,1668,1678,10.000000,0,1000000000000,9.888660,9.704072,164811,247216500,242601792,
140,1667,1646,10.000000,0,1000000000000,9.923940,9.738693,165399,248098500,243467328,
141,1646,1667,10.000000,0,1000000000000,9.795120,9.612278,163252,244878000,240306944,
142,1598,1649,10.000000,0,1000000000000,9.617340,9.437816,160289,240433500,235945408,
143,1649,1598,10.000000,0,1000000000000,9.644820,9.464783,160747,241120500,236619584,
144,1677,1771,10.000000,0,1000000000000,8.620980,8.460055,143683,215524500,211501376,
145,1771,1677,10.000000,0,1000000000000,9.914700,9.729626,165245,247867500,243240640,
146,1682,1739,10.000000,0,1000000000000,9.611820,9.432399,160197,240295500,235809984,
147,1739,1682,10.000000,0,1000000000000,9.953940,9.768133,165899,248848500,244203328,
148,1612,1670,10.000000,0,1000000000000,9.165480,8.994391,152758,229137000,224859776,
149,1670,1612,10.000000,0,1000000000000,8.926620,8.759990,148777,223165500,218999744,
150,1653,1766,10.000000,0,1000000000000,8.534340,8.375032,142239,213358500,209375808,
151,1766,1653,10.000000,0,1000000000000,9.964200,9.778202,166070,249105000,244455040,
152,1703,1591,10.000000,0,1000000000000,8.432640,8.275231,140544,210816000,206880768,
153,1591,1703,10.000000,0,1000000000000,9.946920,9.761244,165782,248673000,244031104,
154,1654,1607,10.000000,0,1000000000000,9.955560,9.769723,165926,248889000,244243072,
155,1607,1654,10.000000,0,1000000000000,9.972840,9.786680,166214,249321000,244667008,
156,1633,1761,10.000000,0,1000000000000,7.403040,7.264850,123384,185076000,181621248,
157,1761,1633,10.000000,0,1000000000000,9.688080,9.507236,161468,242202000,237680896,
158,1589,1596,10.000000,0,1000000000000,9.972720,9.786563,166212,249318000,244664064,
159,1596,1589,10.000000,0,1000000000000,8.809800,8.645350,146830,220245000,216133760,
160,1755,1680,10.000000,0,1000000000000,8.228040,8.074450,137134,205701000,201861248,
161,1680,1755,10.000000,0,1000000000000,9.098160,8.928328,151636,227454000,223208192,
162,1693,1676,10.000000,0,1000000000000,9.417180,9.241393,156953,235429500,231034816,
163,1676,1693,10.000000,0,1000000000000,9.962520,9.776553,166042,249063000,244413824,
164,1625,1660,10.000000,0,1000000000000,9.980400,9.794099,166340,249510000,244852480,
165,1660,1625,10.000000,0,1000000000000,9.756420,9.574300,162607,243910500,239357504,
166,1760,1694,10.000000,0,1000000000000,9.805200,9.622170,163420,245130000,240554240,
167,1694,1760,10.000000,0,1000000000000,9.728100,9.546509,162135,243202500,238662720,
168,1686,1627,10.000000,0,1000000000000,7.121520,6.988585,118692,178038000,174714624,
169,1627,1686,10.000000,0,1000000000000,9.978600,9.792333,166310,249465000,244808320,
170,1751,1590,10.000000,0,1000000000000,9.961560,9.775611,166026,249039000,244390272,
171,1590,1751,10.000000,0,1000000000000,9.314700,9.140826,155245,232867500,228520640,
172,1648,1743,10.000000,0,1000000000000,9.934740,9.749292,165579,248368500,243732288,
173,1743,1648,10.000000,0,1000000000000,9.976860,9.790625,166281,249421500,244765632,
174,1658,1759,10.000000,0,1000000000000,9.979620,9.793334,166327,249490500,244833344,
175,1759,1658,10.000000,0,1000000000000,9.969240,9.783148,166154,249231000,244578688,
176,1705,1643,10.000000,0,1000000000000,9.965880,9.779850,166098,249147000,244496256,
177,1643,1705,10.000000,0,1000000000000,9.867180,9.682993,164453,246679500,242074816,
178,1715,1738,10.000000,0,1000000000000,9.976140,9.789919,166269,249403500,244747968,
179,1738,1715,10.000000,0,1000000000000,9.826800,9.643366,163780,245670000,241084160,
180,1723,1698,10.000000,0,1000000000000,8.383680,8.227185,139728,209592000,205679616,
181,1698,1723,10.000000,0,1000000000000,9.657840,9.477560,160964,241446000,236939008,
182,1615,1640,10.000000,0,1000000000000,9.977340,9.791096,166289,249433500,244777408,
183,1640,1615,10.000000,0,1000000000000,9.875280,9.690941,164588,246882000,242273536,
184,1672,1740,10.000000,0,1000000000000,9.473760,9.296916,157896,236844000,232422912,
185,1740,1672,10.000000,0,1000000000000,9.981360,9.795041,166356,249534000,244876032,
186,1600,1780,10.000000,0,1000000000000,9.516600,9.338957,158610,237915000,233473920,
187,1780,1600,10.000000,0,1000000000000,9.381660,9.206536,156361,234541500,230163392,
188,1726,1718,10.000000,0,1000000000000,9.354780,9.180157,155913,233869500,229503936,
189,1718,1726,10.000000,0,1000000000000,9.812220,9.629059,163537,245305500,240726464,
190,1684,1754,10.000000,0,1000000000000,9.970440,9.784325,166174,249261000,244608128,
