0,1,26759284,2.252737,59.233723,0.000000
1,0,51695030,4.346430,59.233723,0.000000
1,2,138387866,11.699944,0.000000,0.000000
2,1,177402548,14.992313,0.000000,0.000000
2,3,91050892,7.762709,0.000000,0.000000
3,2,271244388,23.193760,0.000000,0.000000
3,4,177735818,14.992096,59.130054,0.000000
4,3,194118190,16.308676,59.130054,0.000000
4,5,328692884,27.813520,0.000000,0.000000
5,4,367627728,31.040380,0.000000,0.000000
5,6,339211390,28.638840,0.000000,0.000000
6,5,146994442,12.349957,0.000000,0.000000
6,7,151805232,12.795302,52.435349,0.000000
7,6,183140130,15.459091,52.435349,0.000000
7,8,246109920,20.631866,0.000000,0.000000
8,7,256426410,21.532450,0.000000,0.000000
8,9,180613018,15.260365,0.000000,0.000000
9,8,177526408,14.992874,0.000000,0.000000
9,10,119799926,10.094050,0.000000,0.000000
10,9,32991894,2.777661,0.000000,0.000000
10,11,100438886,8.471476,0.000000,0.000000
11,10,15711268,1.330027,0.000000,0.000000
11,12,66992350,5.677009,60.699997,0.000000
12,11,5449604,0.459393,60.699997,0.000000
12,13,55994706,4.730767,0.000000,0.000000
13,12,86857250,7.340603,0.000000,0.000000
13,14,62368904,5.254762,57.895241,0.000000
14,13,1183286,0.099598,57.895241,0.000000
14,15,21572878,1.807694,0.000000,0.000000
15,14,9253532,0.775420,0.000000,0.000000
15,16,27517794,2.319546,0.000000,0.000000
16,15,2326308,0.195296,0.000000,0.000000
16,17,12242512,1.038634,56.296562,0.000000
17,16,9378430,0.785665,56.296562,0.000000
17,18,9052264,0.757033,0.000000,0.000000
18,17,8325470,0.698302,0.000000,0.000000
18,19,2491586,0.208254,0.000000,0.000000
19,18,11291172,0.945576,0.000000,0.000000
19,20,4125704,0.349486,0.000000,0.000000
20,19,16427954,1.388976,0.000000,0.000000
20,21,5180108,0.437860,0.000000,0.000000
21,20,23684116,1.995072,0.000000,0.000000
0,21,33974202,2.862287,65.112564,0.000000
21,0,10016548,0.841894,65.112564,0.000000
22,23,26044970,2.211562,0.000000,0.000000
23,22,51267882,4.321324,0.000000,0.000000
23,24,48288088,4.091952,56.722172,0.000000
24,23,76138114,6.436555,56.722172,0.000000
24,25,111766708,9.434276,0.000000,0.000000
25,24,92183922,7.765001,0.000000,0.000000
25,26,146321720,12.392639,0.000000,0.000000
26,25,69091768,5.839822,0.000000,0.000000
26,27,144502856,12.244030,0.000000,0.000000
27,26,115694380,9.754724,0.000000,0.000000
27,28,174230440,14.650734,0.000000,0.000000
28,27,145387534,12.286004,0.000000,0.000000
28,29,113758418,9.569546,0.000000,0.000000
29,28,147175204,12.366820,0.000000,0.000000
29,30,184001066,15.622310,0.000000,0.000000
30,29,311656046,26.411198,0.000000,0.000000
30,31,114123520,9.590576,0.000000,0.000000
31,30,235111064,19.749500,0.000000,0.000000
31,32,51200756,4.314686,0.000000,0.000000
32,31,123453828,10.449300,0.000000,0.000000
32,33,169318036,14.228864,0.000000,0.000000
33,32,39980178,3.357391,0.000000,0.000000
33,34,125644440,10.595240,0.000000,0.000000
34,33,27379900,2.288894,0.000000,0.000000
34,35,73570100,6.188345,0.000000,0.000000
35,34,42850326,3.610000,0.000000,0.000000
35,36,67051420,5.594067,0.000000,0.000000
36,35,15069218,1.261164,0.000000,0.000000
36,37,52938628,4.481371,0.000000,0.000000
37,36,7514158,0.627523,0.000000,0.000000
37,38,29204024,2.463052,63.909710,0.000000
38,37,2255656,0.192757,63.909710,0.000000
38,39,34300136,2.878230,0.000000,0.000000
39,38,15917848,1.334577,0.000000,0.000000
39,40,15885906,1.343467,0.000000,0.000000
40,39,8956484,0.754208,0.000000,0.000000
40,41,3124044,0.263057,0.000000,0.000000
41,40,6125678,0.516392,0.000000,0.000000
41,42,1593622,0.135690,0.000000,0.000000
42,41,6628848,0.562212,0.000000,0.000000
42,43,1423896,0.120908,0.000000,0.000000
43,42,8362156,0.705232,0.000000,0.000000
22,43,33891650,2.850819,0.000000,0.000000
