0,1,24035978,2.023316,59.233723,0.000000
1,0,58489840,4.945685,59.233723,0.000000
1,2,122760936,10.375887,0.000000,0.000000
2,1,180269802,15.261673,0.000000,0.000000
2,3,113233982,9.719734,0.000000,0.000000
3,2,294391762,25.211601,0.000000,0.000000
3,4,181023748,15.226870,59.130054,0.000000
4,3,180954714,15.169072,59.130054,0.000000
4,5,299572160,25.320110,0.000000,0.000000
5,4,346877418,29.303308,0.000000,0.000000
5,6,306832828,25.919121,0.000000,0.000000
6,5,156188062,13.152574,0.000000,0.000000
6,7,149917096,12.630553,52.435349,0.000000
7,6,165211916,13.951691,52.435349,0.000000
7,8,258548382,21.706680,0.000000,0.000000
8,7,264528030,22.248556,0.000000,0.000000
8,9,181251148,15.294329,0.000000,0.000000
9,8,175275432,14.806898,0.000000,0.000000
9,10,138341380,11.654463,0.000000,0.000000
10,9,33336832,2.807410,0.000000,0.000000
10,11,98304070,8.281754,0.000000,0.000000
11,10,27229700,2.293390,0.000000,0.000000
11,12,67918552,5.736754,60.699997,0.000000
12,11,9348274,0.787190,60.699997,0.000000
12,13,52185044,4.411712,0.000000,0.000000
13,12,93110012,7.856639,0.000000,0.000000
13,14,57624934,4.846585,57.895241,0.000000
14,13,1181604,0.099461,57.895241,0.000000
14,15,14307640,1.200008,0.000000,0.000000
15,14,13986154,1.177073,0.000000,0.000000
15,16,18696484,1.575058,0.000000,0.000000
16,15,914248,0.076983,0.000000,0.000000
16,17,12705122,1.072456,56.296562,0.000000
17,16,6546806,0.545726,56.296562,0.000000
17,18,14228092,1.200435,0.000000,0.000000
18,17,8170468,0.686951,0.000000,0.000000
18,19,2133988,0.178748,0.000000,0.000000
19,18,10723004,0.898621,0.000000,0.000000
19,20,2988568,0.253552,0.000000,0.000000
20,19,15404738,1.301406,0.000000,0.000000
20,21,4376416,0.370292,0.000000,0.000000
21,20,18471822,1.564319,0.000000,0.000000
0,21,40686460,3.433230,65.112564,0.000000
21,0,6317000,0.531877,65.112564,0.000000
22,23,20103800,1.702117,0.000000,0.000000
23,22,45368136,3.833421,0.000000,0.000000
23,24,51889124,4.397183,56.722172,0.000000
24,23,77733986,6.582878,56.722172,0.000000
24,25,100175420,8.447773,0.000000,0.000000
25,24,93007476,7.831869,0.000000,0.000000
25,26,156949518,13.277528,0.000000,0.000000
26,25,75900850,6.428753,0.000000,0.000000
26,27,165877406,14.008072,0.000000,0.000000
27,26,153051080,12.947248,0.000000,0.000000
27,28,152725894,12.840015,0.000000,0.000000
28,27,166494328,14.031980,0.000000,0.000000
28,29,158669308,13.348224,0.000000,0.000000
29,28,180899216,15.205146,0.000000,0.000000
29,30,218483512,18.567482,0.000000,0.000000
30,29,265779428,22.551512,0.000000,0.000000
30,31,130640724,10.979367,0.000000,0.000000
31,30,273373012,22.987785,0.000000,0.000000
31,32,58325630,4.913082,0.000000,0.000000
32,31,125600238,10.611061,0.000000,0.000000
32,33,184483116,15.510721,0.000000,0.000000
33,32,49647102,4.177363,0.000000,0.000000
33,34,128428534,10.814634,0.000000,0.000000
34,33,28157988,2.354578,0.000000,0.000000
34,35,88341598,7.425624,0.000000,0.000000
35,34,40175084,3.384243,0.000000,0.000000
35,36,63837732,5.327321,0.000000,0.000000
36,35,18887122,1.580721,0.000000,0.000000
36,37,45653018,3.862341,0.000000,0.000000
