39,40,19711900,1.658823,0.000000,0.000000
40,39,7851702,0.659294,0.000000,0.000000
40,41,3509362,0.296708,0.000000,0.000000
41,40,7729060,0.656026,0.000000,0.000000
41,42,2103490,0.178740,0.000000,0.000000
42,41,14959688,1.276427,0.000000,0.000000
42,43,1388538,0.117572,0.000000,0.000000
43,42,11949680,1.000071,0.000000,0.000000
22,43,36857346,3.098131,0.000000,0.000000
43,22,2699842,0.226466,0.000000,0.000000
44,45,32724764,2.766441,0.000000,0.000000
45,44,93891290,7.917202,0.000000,0.000000
45,46,58384932,4.954565,58.308205,0.000000
46,45,60614190,5.126145,58.308205,0.000000
46,47,81476680,6.894921,0.000000,0.000000
47,46,100263986,8.503315,0.000000,0.000000
47,48,165922124,14.103662,0.000000,0.000000
48,47,117012788,9.938319,0.000000,0.000000
48,49,127487678,10.789077,60.569649,0.000000
49,48,185852452,15.754278,60.569649,0.000000
49,50,213101446,18.089106,0.000000,0.000000
50,49,289196060,24.430584,0.000000,0.000000
50,51,145448362,12.296557,0.000000,0.000000
51,50,192988054,16.284731,0.000000,0.000000
51,52,164160510,13.856234,59.921707,0.000000
52,51,156752884,13.227488,59.921707,0.000000
52,53,250887266,21.136114,0.000000,0.000000
53,52,376095488,31.681959,0.000000,0.000000
53,54,143001732,12.003703,0.000000,0.000000
54,53,114011502,9.581048,0.000000,0.000000
54,55,103009626,8.710551,61.904976,0.000000
55,54,54475342,4.587885,61.904976,0.000000
55,56,205379328,17.303114,62.058903,0.000000
56,55,37223602,3.163907,62.058903,0.000000
56,57,138599306,11.684080,0.000000,0.000000
57,56,58126878,4.915764,0.000000,0.000000
57,58,93558832,7.852690,0.000000,0.000000
58,57,21710830,1.822337,0.000000,0.000000
58,59,54398688,4.596638,0.000000,0.000000
59,58,3001918,0.252922,0.000000,0.000000
59,60,46411052,3.886902,0.000000,0.000000
60,59,12048464,1.014935,0.000000,0.000000
60,61,39028722,3.293654,0.000000,0.000000
61,60,8297970,0.694354,0.000000,0.000000
61,62,26943630,2.260224,0.000000,0.000000
62,61,5741334,0.482057,0.000000,0.000000
62,63,9275604,0.776532,0.000000,0.000000
63,62,10301696,0.861799,0.000000,0.000000
63,64,2699784,0.227449,0.000000,0.000000
64,63,13257922,1.116698,0.000000,0.000000
64,65,1878190,0.158307,0.000000,0.000000
65,64,16789124,1.415318,0.000000,0.000000
44,65,30840334,2.605263,0.000000,0.000000
65,44,8991662,0.761938,0.000000,0.000000
66,67,44491844,3.747249,0.000000,0.000000
67,66,66943102,5.624154,0.000000,0.000000
67,68,216901918,18.436922,0.000000,0.000000
68,67,296318028,25.137161,0.000000,0.000000
68,69,129906078,10.943689,0.000000,0.000000
69,68,364145228,30.664806,0.000000,0.000000
69,70,269284574,22.778500,0.000000,0.000000
70,69,561952504,47.454815,0.000000,0.000000
70,71,221699474,18.737543,0.000000,0.000000
71,70,560406946,47.270817,0.000000,0.000000
71,72,251945306,21.290462,0.000000,0.000000
72,71,444924174,37.604244,0.000000,0.000000
72,73,113438260,9.589018,0.000000,0.000000
73,72,267415622,22.572382,0.000000,0.000000
73,74,289873868,24.522989,0.000000,0.000000
74,73,362839526,30.675684,0.000000,0.000000
74,75,123447762,10.448484,66.672821,0.000000
75,74,441156520,37.190136,66.672821,0.000000
75,76,135214720,11.435516,0.000000,0.000000
76,75,292105202,24.719429,0.000000,0.000000
76,77,239866570,20.337479,0.000000,0.000000
77,76,110732694,9.373234,0.000000,0.000000
77,78,306654386,25.928354,0.000000,0.000000
78,77,155920364,13.178928,0.000000,0.000000
78,79,120239664,10.177729,69.144424,0.000000
79,78,7093134,0.601115,69.144424,0.000000
79,80,93587596,7.849833,0.000000,0.000000
80,79,21288536,1.783562,0.000000,0.000000
80,81,30541146,2.560302,58.968960,0.000000
81,80,3102320,0.261615,58.968960,0.000000
81,82,28546490,2.403561,0.000000,0.000000
82,81,1673918,0.141546,0.000000,0.000000
82,83,26389618,2.210590,62.152851,0.000000
83,82,364348,0.030451,62.152851,0.000000
83,84,35284578,2.969707,0.000000,0.000000
84,83,6036016,0.504430,0.000000,0.000000
84,85,13426320,1.132154,0.000000,0.000000
85,84,67724896,5.660765,0.000000,0.000000
85,86,47557478,4.004566,0.000000,0.000000
86,85,27529932,2.314896,0.000000,0.000000
86,87,3099670,0.260975,69.970711,0.000000
87,86,27287994,2.295818,69.970711,0.000000
66,87,40544414,3.447484,0.000000,0.000000
87,66,26574486,2.255927,0.000000,0.000000
88,89,113443746,9.611524,0.000000,0.000000
89,88,113534214,9.587150,0.000000,0.000000
89,90,147452030,12.427765,64.056358,0.000000
90,89,120797654,10.132526,64.056358,0.000000
90,91,115734296,9.742348,0.000000,0.000000
91,90,188057214,15.842237,0.000000,0.000000
91,92,234554512,19.730341,53.747875,0.000000
92,91,417794122,35.124008,53.747875,0.000000
92,93,303200824,25.822748,55.640518,0.000000
93,92,322049132,27.376204,55.640518,0.000000
93,94,245549210,20.598907,52.170097,0.000000
94,93,256990002,21.622017,52.170097,0.000000
94,95,107192422,9.065606,0.000000,0.000000
95,94,338464896,28.617725,0.000000,0.000000
95,96,340942674,28.847670,64.725609,0.000000
96,95,724062842,61.244946,64.725609,0.000000
96,97,614803204,51.858974,0.000000,0.000000
97,96,505542928,42.667915,0.000000,0.000000
97,98,335288230,28.031576,0.000000,0.000000
98,97,378007992,31.663208,0.000000,0.000000
98,99,369558462,31.025272,0.000000,0.000000
99,98,190360186,15.987576,0.000000,0.000000
99,100,393223858,33.139984,0.000000,0.000000
100,99,189694626,15.938013,0.000000,0.000000
100,101,265563450,22.406073,0.000000,0.000000
101,100,62068184,5.341319,0.000000,0.000000
101,102,117440310,9.867703,0.000000,0.000000
102,101,44003572,3.697798,0.000000,0.000000
102,103,72350270,6.093420,0.000000,0.000000
103,102,5433714,0.460423,0.000000,0.000000
103,104,51412390,4.335740,0.000000,0.000000
104,103,10192050,0.862357,0.000000,0.000000
104,105,43346650,3.658339,56.278774,0.000000
105,104,12198722,1.027599,56.278774,0.000000
105,106,29856834,2.497597,54.929440,0.000000
106,105,13313206,1.109818,54.929440,0.000000
106,107,35718328,3.020726,0.000000,0.000000
107,106,66474994,5.582279,0.000000,0.000000
107,108,19232704,1.628471,0.000000,0.000000
108,107,82016072,6.935400,0.000000,0.000000
108,109,15282444,1.293833,56.181999,0.000000
109,108,23868108,2.029483,56.181999,0.000000
88,109,53250058,4.490633,0.000000,0.000000
109,88,34277832,2.893677,0.000000,0.000000
110,111,96740294,8.179524,57.160561,0.000000
111,110,136361552,11.512502,57.160561,0.000000
111,112,113978690,9.601336,0.000000,0.000000
112,111,256152060,21.554653,0.000000,0.000000
112,113,103101206,8.690603,0.000000,0.000000
113,112,277791374,23.412416,0.000000,0.000000
113,114,315443916,26.627190,0.000000,0.000000
114,113,404818518,34.186192,0.000000,0.000000
114,115,309096290,26.233583,0.000000,0.000000
115,114,505695842,42.770016,0.000000,0.000000
115,116,249883176,21.093670,0.000000,0.000000
116,115,397449764,33.526867,0.000000,0.000000
116,117,129840042,10.924936,0.000000,0.000000
117,116,478877000,40.328522,0.000000,0.000000
117,118,528646576,44.531586,0.000000,0.000000
118,117,978511060,82.627045,0.000000,0.000000
118,119,418385046,35.309834,0.000000,0.000000
119,118,668777632,56.457077,0.000000,0.000000
119,120,459700618,38.847111,0.000000,0.000000
120,119,319548534,26.987679,0.000000,0.000000
120,121,386765290,32.594082,0.000000,0.000000
121,120,148455424,12.535301,0.000000,0.000000
121,122,256571466,21.576691,64.498703,0.000000
122,121,124478998,10.476434,64.498703,0.000000
122,123,244151080,20.647478,0.000000,0.000000
123,122,80039266,6.793725,0.000000,0.000000
123,124,181447086,15.291965,55.277920,0.000000
124,123,90033574,7.586748,55.277920,0.000000
124,125,107901656,9.045686,49.867947,0.000000
125,124,23721776,1.981061,49.867947,0.000000
125,126,88402692,7.462931,0.000000,0.000000
126,125,14373328,1.228472,0.000000,0.000000
126,127,70749686,5.945394,0.000000,0.000000
127,126,13843122,1.167311,0.000000,0.000000
127,128,44802752,3.771126,0.000000,0.000000
128,127,18726124,1.560141,0.000000,0.000000
128,129,60022750,5.037275,0.000000,0.000000
129,128,28187744,2.369407,0.000000,0.000000
129,130,3571292,0.303158,55.654900,0.000000
130,129,86289610,7.286274,55.654900,0.000000
130,131,5109340,0.429686,0.000000,0.000000
131,130,116563922,9.787662,0.000000,0.000000
110,131,48823490,4.122649,0.000000,0.000000
131,110,18905210,1.587060,0.000000,0.000000
132,133,153545360,12.926900,0.000000,0.000000
133,132,175419908,14.782021,0.000000,0.000000
133,134,88193340,7.444041,53.712376,0.000000
134,133,167241664,14.110343,53.712376,0.000000
134,135,120743182,10.208548,0.000000,0.000000
135,134,306068520,25.873531,0.000000,0.000000
135,136,260965396,22.017929,0.000000,0.000000
136,135,514092516,43.408768,0.000000,0.000000
136,137,469764882,39.428596,0.000000,0.000000
137,136,359138686,30.190872,0.000000,0.000000
137,138,407499472,34.603954,0.000000,0.000000
138,137,315878082,26.664625,0.000000,0.000000
138,139,296138188,24.971754,0.000000,0.000000
139,138,314810856,26.538588,0.000000,0.000000
139,140,418982262,35.441902,0.000000,0.000000
140,139,763061496,64.579216,0.000000,0.000000
140,141,524667314,44.338970,0.000000,0.000000
141,140,436866634,36.963181,0.000000,0.000000
141,142,302863048,25.600622,0.000000,0.000000
142,141,247579972,20.883205,0.000000,0.000000
142,143,169184666,14.222286,52.940464,0.000000
143,142,137167836,11.538393,52.940464,0.000000
143,144,148291422,12.494328,118.358322,0.000000
144,143,98776890,8.351183,118.358322,0.000000
144,145,222114142,18.744797,0.000000,0.000000
145,144,87641062,7.394276,0.000000,0.000000
145,146,397885692,33.535526,0.000000,0.000000
146,145,208768176,17.598640,0.000000,0.000000
146,147,186985366,15.827141,0.000000,0.000000
147,146,151270114,12.822544,0.000000,0.000000
147,148,116391366,9.797994,64.565842,0.000000
148,147,151677388,12.784125,64.565842,0.000000
148,149,97167094,8.147507,0.000000,0.000000
149,148,142925234,11.971856,0.000000,0.000000
149,150,71404790,6.012107,0.000000,0.000000
150,149,117912254,9.899991,0.000000,0.000000
150,151,72308994,6.087448,0.000000,0.000000
151,150,98965858,8.315170,0.000000,0.000000
151,152,20963646,1.779753,0.000000,0.000000
152,151,113847210,9.620626,0.000000,0.000000
152,153,47627324,4.008368,0.000000,0.000000
153,152,182580232,15.374583,0.000000,0.000000
132,153,124879226,10.497362,60.097458,0.000000
153,132,21264220,1.783726,60.097458,0.000000
154,155,82408152,6.923651,0.000000,0.000000
155,154,144043244,12.107713,0.000000,0.000000
155,156,172523646,14.614062,0.000000,0.000000
156,155,212417172,17.978868,0.000000,0.000000
156,157,245968442,20.722921,0.000000,0.000000
157,156,262212978,22.091469,0.000000,0.000000
157,158,334083330,28.186819,0.000000,0.000000
158,157,260996358,22.045906,0.000000,0.000000
158,159,159133374,13.378439,0.000000,0.000000
159,158,243328332,20.476786,0.000000,0.000000
159,160,103717084,8.801171,0.000000,0.000000
160,159,350986032,29.658724,0.000000,0.000000
160,161,111018306,9.327184,0.000000,0.000000
161,160,346299966,29.123507,0.000000,0.000000
161,162,297180576,25.077644,0.000000,0.000000
162,161,155479878,13.102764,0.000000,0.000000
162,163,330114472,27.812914,0.000000,0.000000
163,162,218503624,18.376959,0.000000,0.000000
163,164,265726684,22.344353,59.408569,0.000000
164,163,156922952,13.185560,59.408569,0.000000
164,165,257944074,21.628746,0.000000,0.000000
165,164,183405752,15.454484,0.000000,0.000000
165,166,286707316,24.221659,0.000000,0.000000
166,165,210860810,17.844780,0.000000,0.000000
166,167,125512038,10.592001,0.000000,0.000000
167,166,158119234,13.354871,0.000000,0.000000
167,168,111326802,9.338136,0.000000,0.000000
168,167,107749664,9.037534,0.000000,0.000000
168,169,153931032,12.968210,0.000000,0.000000
169,168,78622880,6.605078,0.000000,0.000000
169,170,147553540,12.421734,62.699326,0.000000
170,169,41057976,3.453001,62.699326,0.000000
170,171,168784420,14.129161,0.000000,0.000000
171,170,34956852,2.933628,0.000000,0.000000
171,172,136262536,11.432641,0.000000,0.000000
172,171,29366466,2.472201,0.000000,0.000000
172,173,60835622,5.107607,55.698563,0.000000
173,172,30249300,2.536614,55.698563,0.000000
173,174,21994824,1.875944,0.000000,0.000000
174,173,119999808,10.145587,0.000000,0.000000
174,175,39937890,3.342852,59.139442,0.000000
175,174,56064806,4.693066,59.139442,0.000000
154,175,100214884,8.452205,0.000000,0.000000
175,154,47339456,3.983691,0.000000,0.000000
176,177,33520192,2.837284,0.000000,0.000000
177,176,138951000,11.817644,0.000000,0.000000
177,178,61135964,5.160217,0.000000,0.000000
178,177,161183546,13.630173,0.000000,0.000000
178,179,80555322,6.774746,0.000000,0.000000
179,178,280903460,23.670513,0.000000,0.000000
179,180,165666152,13.981276,0.000000,0.000000
180,179,357404768,30.183760,0.000000,0.000000
180,181,255815612,21.627317,0.000000,0.000000
181,180,272062630,23.012402,0.000000,0.000000
181,182,127879932,10.792823,0.000000,0.000000
182,181,237818532,20.079277,0.000000,0.000000
182,183,201990288,16.993547,0.000000,0.000000
183,182,208445594,17.532063,0.000000,0.000000
183,184,315182394,26.698303,0.000000,0.000000
184,183,238123612,20.184334,0.000000,0.000000
184,185,243182580,20.505756,0.000000,0.000000
185,184,248680880,20.970768,0.000000,0.000000
185,186,435004218,36.711319,54.045460,0.000000
186,185,71501956,6.039048,54.045460,0.000000
186,187,146196430,12.294191,68.131271,0.000000
187,186,119082312,10.034182,68.131271,0.000000
187,188,100046330,8.399126,62.496143,0.000000
188,187,54762166,4.604609,62.496143,0.000000
188,189,151095958,12.753499,0.000000,0.000000
189,188,121021394,10.177476,0.000000,0.000000
189,190,117781656,9.900411,0.000000,0.000000
190,189,100382412,8.412621,0.000000,0.000000
190,191,148116048,12.463760,0.000000,0.000000
191,190,82793992,6.979372,0.000000,0.000000
191,192,158548940,13.362046,0.000000,0.000000
192,191,77132954,6.513958,0.000000,0.000000
192,193,60681624,5.092847,56.063427,0.000000
193,192,23275740,1.945950,56.063427,0.000000
193,194,79207518,6.636693,71.030365,0.000000
194,193,23018840,1.929506,71.030365,0.000000
194,195,75901546,6.376846,0.000000,0.000000
195,194,32717370,2.760928,0.000000,0.000000
195,196,32159206,2.706141,60.086563,0.000000
196,195,67195780,5.654165,60.086563,0.000000
196,197,34619598,2.925602,0.000000,0.000000
197,196,87555506,7.400337,0.000000,0.000000
176,197,76485824,6.488132,0.000000,0.000000
197,176,31744828,2.681362,0.000000,0.000000
198,199,18622718,1.570576,57.121181,0.000000
199,198,106906352,9.006391,57.121181,0.000000
199,200,45259070,3.831023,0.000000,0.000000
200,199,117696720,9.970828,0.000000,0.000000
200,201,110070370,9.243329,0.000000,0.000000
201,200,185753842,15.628168,0.000000,0.000000
201,202,142461000,12.025174,0.000000,0.000000
202,201,238067000,19.992970,0.000000,0.000000
202,203,128172474,10.830410,55.726551,0.000000
203,202,282602570,23.936474,55.726551,0.000000
203,204,89955586,7.642785,0.000000,0.000000
204,203,244753672,20.719660,0.000000,0.000000
204,205,262176408,22.058599,0.000000,0.000000
205,204,295350218,24.972311,0.000000,0.000000
205,206,343691508,28.900061,0.000000,0.000000
206,205,246910718,20.763769,0.000000,0.000000
206,207,394233640,33.357872,0.000000,0.000000
207,206,80171964,6.763363,0.000000,0.000000
207,208,229349340,19.304274,0.000000,0.000000
208,207,46591576,3.918030,0.000000,0.000000
208,209,131949378,11.056182,59.311806,0.000000
209,208,69912898,5.887170,59.311806,0.000000
209,210,159498772,13.406720,0.000000,0.000000
210,209,129805148,10.907489,0.000000,0.000000
210,211,159649894,13.338302,0.000000,0.000000
211,210,63248466,5.297136,0.000000,0.000000
211,212,71761866,6.049453,63.531349,0.000000
212,211,63895944,5.390235,63.531349,0.000000
212,213,97952008,8.268083,0.000000,0.000000
213,212,84483858,7.098906,0.000000,0.000000
213,214,171405816,14.404202,0.000000,0.000000
214,213,111569424,9.377217,0.000000,0.000000
214,215,201935526,17.020126,0.000000,0.000000
215,214,52000104,4.359375,0.000000,0.000000
215,216,209979368,17.599228,0.000000,0.000000
216,215,51884566,4.346703,0.000000,0.000000
216,217,127052504,10.711986,0.000000,0.000000
217,216,49053354,4.149808,0.000000,0.000000
217,218,36098314,3.047245,62.472801,0.000000
218,217,100271554,8.423085,62.472801,0.000000
218,219,20300394,1.712397,61.374054,0.000000
219,218,54283376,4.583621,61.374054,0.000000
198,219,86990928,7.348423,0.000000,0.000000
219,198,57109966,4.834739,0.000000,0.000000
220,221,90418376,7.663301,0.000000,0.000000
221,220,193781800,16.417534,0.000000,0.000000
221,222,80014022,6.766643,0.000000,0.000000
222,221,171487324,14.514714,0.000000,0.000000
222,223,143052962,12.047198,0.000000,0.000000
223,222,211796498,17.906279,0.000000,0.000000
223,224,107990274,9.057528,56.364491,0.000000
224,223,218664890,18.354488,56.364491,0.000000
224,225,200190370,16.890268,0.000000,0.000000
225,224,371305698,31.297598,0.000000,0.000000
225,226,201671342,16.982325,0.000000,0.000000
226,225,463471422,39.082996,0.000000,0.000000
226,227,294092406,24.858818,0.000000,0.000000
227,226,526043570,44.545238,0.000000,0.000000
227,228,282902622,23.812571,0.000000,0.000000
228,227,311222966,26.146286,0.000000,0.000000
228,229,471269944,39.727436,0.000000,0.000000
229,228,115222694,9.696967,0.000000,0.000000
229,230,179011364,15.112793,0.000000,0.000000
230,229,111191036,9.360260,0.000000,0.000000
230,231,202594510,17.087753,0.000000,0.000000
231,230,192489790,16.218870,0.000000,0.000000
231,232,149913420,12.597760,0.000000,0.000000
232,231,73502852,6.171121,0.000000,0.000000
232,233,106675346,8.946628,0.000000,0.000000
233,232,79656546,6.686168,0.000000,0.000000
233,234,95679204,8.071676,0.000000,0.000000
234,233,68151226,5.726618,0.000000,0.000000
234,235,75316532,6.322685,62.771667,0.000000
235,234,87816854,7.389223,62.771667,0.000000
235,236,59806126,5.025148,56.521244,0.000000
236,235,57186568,4.814776,56.521244,0.000000
236,237,117752996,9.832769,0.000000,0.000000
237,236,76282996,6.397058,0.000000,0.000000
237,238,114790762,9.631385,0.000000,0.000000
238,237,53670154,4.512048,0.000000,0.000000
238,239,84890448,7.143394,0.000000,0.000000
239,238,38507464,3.241612,0.000000,0.000000
239,240,50168186,4.228349,59.466381,0.000000
240,239,72538684,6.109356,59.466381,0.000000
240,241,73005574,6.155544,0.000000,0.000000
241,240,179258788,15.126655,0.000000,0.000000
220,241,257217268,21.692823,0.000000,0.000000
241,220,37804818,3.199120,0.000000,0.000000
242,243,72767104,6.127912,59.397949,0.000000
243,242,193925586,16.322445,59.397949,0.000000
243,244,143201544,12.040778,0.000000,0.000000
244,243,125182050,10.553391,0.000000,0.000000
244,245,138267474,11.689752,62.484291,0.000000
245,244,113572918,9.602709,62.484291,0.000000
245,246,258510084,21.749294,0.000000,0.000000
246,245,251727400,21.236282,0.000000,0.000000
246,247,181167656,15.287819,62.535000,0.000000
247,246,239441040,20.210562,62.535000,0.000000
247,248,139691196,11.750342,62.226803,0.000000
248,247,255832366,21.594942,62.226803,0.000000
248,249,292148702,24.613070,0.000000,0.000000
249,248,370355360,31.180820,0.000000,0.000000
249,250,400767450,33.739437,62.587975,0.000000
250,249,65264150,5.490860,62.587975,0.000000
250,251,234668954,19.777882,58.077496,0.000000
251,250,107614542,9.110295,58.077496,0.000000
251,252,200020582,16.800766,0.000000,0.000000
252,251,106062976,8.905986,0.000000,0.000000
252,253,200591400,16.971451,0.000000,0.000000
253,252,39048184,3.298995,0.000000,0.000000
253,254,108409734,9.083838,0.000000,0.000000
254,253,67482546,5.641991,0.000000,0.000000
254,255,119195596,10.037253,0.000000,0.000000
255,254,74182968,6.267863,0.000000,0.000000
255,256,121708442,10.260627,0.000000,0.000000
256,255,76653758,6.471823,0.000000,0.000000
256,257,114432812,9.643622,0.000000,0.000000
257,256,76487036,6.454274,0.000000,0.000000
257,258,66101398,5.558389,67.975250,0.000000
258,257,75611370,6.342357,67.975250,0.000000
258,259,58271240,4.927047,63.723648,0.000000
259,258,71010976,6.002457,63.723648,0.000000
259,260,123618874,10.372300,0.000000,0.000000
260,259,71457360,5.987716,0.000000,0.000000
260,261,73386044,6.152148,0.000000,0.000000
261,260,35937890,3.016544,0.000000,0.000000
261,262,39947940,3.377245,59.787632,0.000000
262,261,70410176,5.959864,59.787632,0.000000
262,263,47455168,4.022140,0.000000,0.000000
263,262,121239358,10.278925,0.000000,0.000000
242,263,166719918,14.097920,0.000000,0.000000
263,242,59265626,5.009932,0.000000,0.000000
264,265,315055078,26.602333,0.000000,0.000000
265,264,374486272,31.609686,0.000000,0.000000
265,266,219456132,18.555466,0.000000,0.000000
266,265,258473294,21.885880,0.000000,0.000000
266,267,262654804,22.184891,0.000000,0.000000
267,266,216936986,18.308882,0.000000,0.000000
267,268,234218882,19.817755,0.000000,0.000000
268,267,271081616,22.999454,0.000000,0.000000
268,269,140574778,12.008734,0.000000,0.000000
269,268,319804994,27.121609,0.000000,0.000000
269,270,162018890,13.661373,0.000000,0.000000
270,269,493127994,41.538059,0.000000,0.000000
270,271,280894796,23.732622,0.000000,0.000000
271,270,304679320,25.764540,0.000000,0.000000
271,272,278314302,23.573673,0.000000,0.000000
272,271,324197514,27.446939,0.000000,0.000000
272,273,522797440,44.329475,0.000000,0.000000
273,272,162165854,13.695441,0.000000,0.000000
273,274,145719128,12.269618,59.777008,0.000000
274,273,77410766,6.522267,59.777008,0.000000
274,275,178987972,15.187322,0.000000,0.000000
275,274,56578026,4.757389,0.000000,0.000000
275,276,52535172,4.401705,63.946735,0.000000
276,275,13152260,1.106419,63.946735,0.000000
276,277,20052738,1.683678,127.918945,0.000000
277,276,7862216,0.659251,127.918945,0.000000
277,278,77156928,6.521151,0.000000,0.000000
278,277,45386682,3.835269,0.000000,0.000000
278,279,104765190,8.826164,61.135315,0.000000
279,278,68079130,5.736032,61.135315,0.000000
279,280,118425938,9.987480,0.000000,0.000000
280,279,106102260,8.968345,0.000000,0.000000
280,281,128917408,10.849237,0.000000,0.000000
281,280,169193770,14.304051,0.000000,0.000000
281,282,131346374,11.055512,62.239590,0.000000
282,281,116171668,9.742480,62.239590,0.000000
282,283,141338948,11.929411,0.000000,0.000000
283,282,30292110,2.559260,0.000000,0.000000
283,284,246626556,20.738764,0.000000,0.000000
284,283,178778444,15.033862,0.000000,0.000000
284,285,210992012,17.744118,0.000000,0.000000
285,284,201167314,16.908569,0.000000,0.000000
264,285,232900300,19.595951,0.000000,0.000000
285,264,239866460,20.203123,0.000000,0.000000
286,287,130116950,10.888369,55.066177,0.000000
287,286,278496856,23.325697,55.066177,0.000000
287,288,262692482,22.098259,0.000000,0.000000
288,287,334237578,28.156563,0.000000,0.000000
288,289,214934408,18.174360,0.000000,0.000000
289,288,255633354,21.684212,0.000000,0.000000
289,290,219534918,18.479538,0.000000,0.000000
290,289,436705410,36.756245,0.000000,0.000000
290,291,337931512,28.501667,0.000000,0.000000
291,290,399990696,33.725426,0.000000,0.000000
291,292,163648444,13.859791,66.357613,0.000000
292,291,452427024,38.396832,66.357613,0.000000
292,293,390672450,32.847008,0.000000,0.000000
293,292,360405608,30.284744,0.000000,0.000000
293,294,518049560,43.686607,0.000000,0.000000
294,293,64947524,5.498148,0.000000,0.000000
294,295,273405094,23.045258,0.000000,0.000000
295,294,100621062,8.514760,0.000000,0.000000
295,296,280078596,23.680561,0.000000,0.000000
296,295,42867544,3.636356,0.000000,0.000000
296,297,197548260,16.661753,0.000000,0.000000
297,296,83593230,6.999877,0.000000,0.000000
297,298,184274694,15.496041,0.000000,0.000000
298,297,18155596,1.525308,0.000000,0.000000
298,299,136634258,11.483154,0.000000,0.000000
299,298,29118694,2.448205,0.000000,0.000000
299,300,96580482,8.086417,0.000000,0.000000
300,299,36130030,3.021888,0.000000,0.000000
300,301,96992030,8.160721,0.000000,0.000000
301,300,51569088,4.319187,0.000000,0.000000
301,302,121235696,10.193408,0.000000,0.000000
302,301,72971086,6.159505,0.000000,0.000000
302,303,179250446,15.135063,0.000000,0.000000
303,302,159827240,13.529542,0.000000,0.000000
303,304,149713952,12.607483,0.000000,0.000000
304,303,191503034,16.099995,0.000000,0.000000
